#  #1, #2, #3
4.82,217806810413.55,10081.53
4.84,214816739028.81,10035.64
4.99,212117500104.55,10076.08
4.96,207606036491.88,10088.32
4.25,202413528535.14,10038.89
5.35,216408327878.80,10070.36
4.97,212611559750.45,10094.44
4.54,217513576548.43,10019.46
4.84,208218748006.81,10061.58
5.12,200249540730.50,10018.23
5.55,211251263035.32,10025.54
5.05,208784474582.75,10051.24
4.39,215167577303.72,10064.32
4.62,204395859943.45,10072.26
4.90,210532794039.60,10057.79
5.74,210459428494.38,10020.14
5.02,205890132074.62,10018.28
4.89,203245983393.03,10017.57
5.54,206801738878.23,10088.03
4.96,206096008805.75,10019.10
4.50,214528468180.26,10030.64
5.14,205544877750.10,10048.16
5.00,214516755604.78,10069.33
4.56,200069297964.71,10093.41
4.94,208945213334.50,10097.72
4.79,216659005270.87,10047.45
5.13,204989626998.41,10093.08
4.62,215104606869.46,10031.58
5.05,206315317599.95,10005.67
4.44,203582839708.67,10048.64
5.26,200474389584.03,10077.92
4.71,215962476442.12,10040.27
4.27,217399340523.45,10037.36
5.10,207476968344.61,10017.67
4.88,210811062278.93,10039.40
4.67,204082108182.23,10010.05
5.07,211317446881.92,10084.92
4.75,200842682945.85,10083.87
5.44,201788267170.75,10060.66
4.44,217026593123.91,10015.65
5.24,215420229288.18,10080.56
4.85,209278624663.90,10046.99
5.81,202300259306.67,10092.49
5.45,210978764727.22,10009.53
5.07,207395838951.54,10025.07
6.12,210085479550.98,10000.79
4.77,201221343249.20,10024.58
4.78,203181538938.03,10007.37
4.70,219188758239.68,10064.20
4.19,205424223304.18,10086.68
5.45,208453844510.32,10034.42
4.48,212223189961.02,10096.56
5.03,208139025856.34,10058.98
5.17,217758690261.61,10003.65
5.26,211612503582.38,10053.44
4.68,217842029594.43,10067.07
5.92,201476935384.00,10078.12
5.24,209669395991.99,10029.52
5.91,210779507020.75,10062.98
5.46,210376793671.24,10063.13
5.09,216041281218.94,10063.22
4.60,200037811942.75,10088.18
4.13,201182247871.97,10074.90
5.91,209560901487.98,10053.76
4.96,218837968356.15,10024.35
4.82,215879878956.95,10058.29
4.62,211525335761.94,10095.60
5.60,200248600274.72,10095.72
4.72,206727816962.89,10030.85
5.00,209870822681.56,10030.69
4.65,214623141861.56,10036.55
5.05,200424401883.96,10077.39
5.58,207778295280.31,10085.98
5.17,207811005183.11,10046.37
4.76,211349621022.53,10016.58
4.22,200722396720.37,10021.08
4.60,208625849218.21,10054.70
5.60,217355030961.12,10097.38
4.52,206074334309.54,10063.39
5.28,202574535452.69,10031.63
5.86,202070645483.03,10023.71
4.54,208462193824.45,10095.92
4.88,216340088513.74,10059.76
5.38,211392622541.07,10019.93
4.86,215812275833.40,10001.63
5.07,210632585480.26,10058.37
4.70,217714428459.35,10057.10
4.44,208202797207.85,10045.92
5.21,206112175092.17,10030.06
5.36,215122797858.76,10024.22
4.22,203009001102.42,10078.31
4.80,200299006850.84,10032.10
4.57,218537857953.46,10072.90
5.17,206415097852.98,10012.93
5.57,203328249819.50,10090.17
5.00,205424157924.33,10069.27
5.10,204909006319.03,10023.80
4.46,212378058994.90,10098.04
4.27,215402130075.49,10074.63
4.65,206973367563.33,10041.09
5.78,212331584203.84,10093.35
4.71,212421129880.62,10028.99
5.19,206295170771.07,10093.40
4.43,210220418047.86,10048.20
4.97,216737663308.77,10084.20
5.62,201166587097.07,10085.98
5.71,201386759115.99,10012.38
4.68,206655653122.02,10055.96
4.54,213389655350.05,10026.68
4.99,211361661471.67,10047.38
5.09,200500061137.73,10041.06
5.06,207632045143.47,10005.35
4.26,219764311706.75,10095.15
5.50,208004618418.43,10023.61
4.68,200802654527.36,10057.16
4.84,205304070425.95,10099.04
5.28,200836379133.30,10042.21
5.08,206735051265.75,10057.27
4.98,214005994108.48,10047.42
5.36,207444047295.75,10035.57
4.65,213334299330.70,10026.76
5.30,216111239292.51,10088.91
4.56,201770634236.76,10088.67
4.56,206492806375.49,10017.74
5.42,209658615826.84,10052.13
5.18,212572463458.37,10055.38
4.55,204431386279.81,10069.08
4.82,200566046507.74,10058.15
4.80,218091995599.53,10017.53
5.14,211666715176.46,10093.60
6.07,207781174701.89,10036.00
5.47,201029262587.09,10080.30
4.81,218104557118.34,10056.48
4.81,214893530650.51,10066.34
4.73,202135010664.22,10062.43
6.01,208460768036.46,10032.25
5.91,202381617365.61,10060.15
4.44,201900634967.13,10074.21
5.92,210075417126.63,10017.50
4.63,214596324802.17,10016.05
5.37,203137788579.30,10031.58
5.09,217884193807.31,10026.05
5.64,205226770186.01,10040.82
3.56,215242545886.48,10081.83
4.26,212993436317.48,10065.71
5.85,216692798159.58,10045.40
4.86,208810059691.41,10036.94
5.23,212693321845.52,10015.01
6.22,204072368880.40,10048.54
4.79,205973528012.00,10048.12
4.87,210465132380.35,10034.46
5.14,216857941798.02,10045.23
4.90,218814106556.48,10081.72
5.25,200829427876.75,10025.08
5.01,217574042061.02,10022.37
4.81,215483950382.23,10038.60
5.79,201382557787.51,10004.60
5.04,215904254379.35,10084.38
4.57,207842928774.10,10081.45
5.60,211944093468.70,10090.77
5.65,219730669660.24,10090.80
5.27,202394408311.04,10008.51
5.13,200568748563.41,10095.85
5.52,208479992606.52,10045.95
5.03,214622235814.86,10003.62
4.60,201319403425.86,10065.66
5.40,201442208319.42,10094.57
5.67,201255608297.23,10053.94
5.06,215093733304.29,10080.05
5.93,205575845774.29,10065.49
4.93,213454519405.98,10078.48
4.85,208390919426.38,10055.24
5.10,207506499436.05,10089.07
6.10,208478020567.11,10017.21
5.39,210887352451.18,10013.51
5.40,211667653340.00,10057.16
4.49,205085331129.41,10095.10
4.90,200248389182.33,10067.59
4.57,216620894386.65,10054.56
4.47,204721341210.88,10031.62
5.02,209551264584.68,10022.40
5.34,213189256407.51,10025.11
5.22,214690312535.63,10087.63
5.86,214802279398.29,10016.16
4.86,211684006036.64,10002.85
4.98,202881134780.72,10005.41
4.73,205841084199.27,10019.58
4.69,218303434908.31,10046.14
4.18,212615804828.29,10033.58
5.46,208162124380.99,10049.14
5.43,219368994886.40,10053.37
4.71,204888690109.29,10031.85
4.37,215472274375.06,10016.24
5.36,217009776003.06,10037.26
4.97,205713059665.27,10027.53
5.57,213340746301.41,10031.62
4.93,204087229554.72,10071.84
5.46,207382123592.82,10067.74
4.76,216381600368.51,10014.90
4.37,213666108408.40,10040.96
4.48,215111990459.43,10045.35
4.22,202555385200.82,10072.66
5.40,211764571755.64,10070.24
5.20,216884373821.62,10040.06
4.96,209039481254.05,10055.65
5.40,206221909453.76,10042.94
5.51,205630499437.12,10001.35
5.75,218011583167.32,10094.70
4.86,218697352994.22,10065.81
5.57,201498983620.56,10033.50
5.27,213252229653.12,10098.23
4.77,200503302955.82,10041.64
5.40,201167945236.22,10071.62
5.11,202363435026.04,10097.88
4.63,217405635616.91,10069.08
4.99,207902379034.64,10095.44
4.88,201493020846.02,10065.83
4.61,207744087849.28,10061.55
4.87,202374843475.87,10009.33
4.50,202872190450.35,10049.65
4.91,201571679216.79,10071.90
4.23,214794879625.96,10063.23
4.77,203072154915.52,10097.73
4.73,205424169831.28,10012.27
4.72,204133704724.02,10015.87
5.15,208413751258.76,10097.69
5.66,219556755009.11,10086.27
4.92,208729585899.99,10066.22
4.57,200701692230.16,10026.64
4.61,216944388138.60,10056.34
5.13,213920117484.95,10051.84
4.59,218597286337.72,10033.34
4.57,211250726809.90,10097.82
4.12,200733587076.85,10018.92
5.25,207613114242.64,10042.83
4.92,203600821453.07,10022.14
4.87,215295700647.29,10083.86
4.91,211901171449.34,10024.31
5.02,204665254695.94,10023.19
5.51,216721104819.29,10077.89
5.05,214693675953.10,10024.97
5.34,218763615041.74,10054.45
5.14,212668368937.40,10019.12
5.12,214430564413.63,10075.62
5.16,204392441658.05,10001.73
4.25,213183154119.20,10003.11
5.94,202832019127.48,10033.13
5.37,219359283845.52,10068.66
5.35,213253149497.48,10016.04
4.86,211015053602.75,10074.39
5.44,201278771596.29,10068.66
4.89,217773732761.56,10058.63
5.73,203771567626.67,10074.35
4.74,207815404514.73,10063.10
4.96,209524410267.27,10004.43
5.28,211700017801.33,10026.90
5.39,202394177533.10,10089.61
4.37,203085212052.25,10026.40
5.98,201878897179.43,10089.00
5.40,208777180675.80,10017.98
5.68,216972952085.96,10001.87
4.62,217748201100.80,10014.51
5.21,200514877403.00,10043.03
4.12,216734494676.18,10065.32
5.89,204854759952.05,10058.86
4.77,209195880676.04,10039.74
5.42,218413825154.67,10050.87
4.49,203289864166.42,10049.66
4.23,200236700671.30,10056.30
4.65,217318863815.35,10098.79
5.43,212877109281.29,10022.90
4.75,217379343854.00,10002.07
4.69,206020215143.98,10016.65
3.52,215055720136.38,10025.04
5.77,207009371030.60,10006.56
4.91,211807657271.50,10008.62
5.72,203916051870.51,10039.13
4.62,201361305977.39,10069.45
5.36,200925123336.92,10058.37
4.62,210948116285.75,10086.60
5.49,219898897203.63,10079.86
5.08,200992444607.83,10095.76
4.35,211165864788.25,10042.44
5.32,213420571925.99,10053.10
5.24,200888425769.42,10031.79
4.20,206190894011.74,10003.17
4.35,204192347483.44,10011.09
5.31,219286075453.69,10053.52
4.76,206601755400.52,10005.06
3.79,214783249358.70,10034.32
5.38,210323368691.45,10095.27
5.75,202878828263.31,10074.63
4.52,201930394534.70,10097.81
5.01,219486267289.19,10079.11
4.78,203145950596.58,10036.33
5.60,219786534363.45,10026.17
5.06,217937109091.06,10015.29
5.12,202570646582.80,10078.78
4.97,211980169991.10,10014.73
4.77,214141401830.05,10047.61
4.80,219845460861.24,10010.11
5.07,206162349028.64,10027.04
4.15,217245171325.30,10046.12
4.48,218381627128.00,10007.41
4.72,200851699261.13,10084.99
4.74,212992797302.72,10017.48
4.12,211577662332.73,10093.99
5.32,216658141881.72,10066.53
4.90,205041654018.22,10055.67
4.55,207780430535.19,10080.84
5.15,214469399961.53,10097.67
4.92,213261344966.15,10032.38
4.69,213241774628.41,10037.12
4.36,216108881479.80,10022.94
4.58,205998055811.44,10045.27
4.48,212238738348.80,10032.43
5.36,202580417226.93,10066.38
5.13,210380187903.76,10077.25
5.55,201892026408.03,10072.73
5.08,204558064160.21,10057.73
5.44,217133215323.54,10019.85
5.07,214961122484.95,10000.92
4.84,210883803820.69,10004.77
5.01,213067298580.31,10053.88
5.22,202251864790.58,10025.34
4.77,200577810786.35,10015.97
5.75,203873778039.75,10081.67
4.48,202486246900.39,10058.07
5.15,202366120838.50,10010.78
4.71,212269131374.52,10080.85
5.42,215712916185.88,10019.95
5.72,216696265225.56,10071.73
4.20,203609092259.84,10051.48
5.26,213330532762.56,10013.81
4.69,210941976535.67,10047.28
5.56,208776161677.45,10067.87
4.72,208923182368.26,10023.71
4.28,207428481868.80,10003.38
4.57,204940979050.50,10035.32
5.33,216300206638.23,10079.18
4.39,214324443645.83,10089.87
5.37,200676577652.77,10018.68
4.18,205722065804.89,10030.82
4.48,219967082217.13,10072.01
6.12,202736551021.78,10064.86
5.46,217132592370.98,10071.51
4.56,217628222681.67,10089.72
4.16,204308791104.80,10040.93
5.21,202602915098.03,10054.64
4.77,200372841715.38,10045.64
4.12,211037402577.89,10043.00
4.93,200896823490.74,10022.75
4.43,218326550114.23,10062.12
4.96,209297128170.87,10052.38
5.14,214805864917.08,10053.03
5.94,216978969851.57,10040.63
5.21,217033646204.89,10057.11
4.67,206353611146.32,10020.91
4.96,203591284657.24,10084.26
5.53,212429432804.10,10059.47
5.25,209721465611.06,10053.39
4.36,212177562026.17,10037.93
4.57,214365968409.73,10094.87
4.20,200276336587.73,10087.10
5.37,207720753702.56,10028.88
4.52,217408773601.46,10026.29
5.31,217605134827.77,10014.55
4.45,210098721171.45,10034.85
5.41,201177821082.93,10088.14
4.43,217141677941.19,10063.62
5.12,212221598476.00,10050.61
4.17,201128386849.64,10085.55
5.13,206504674494.17,10006.01
5.54,203953402130.76,10012.18
5.85,205470580268.38,10076.15
5.53,217126630736.18,10028.17
5.11,219426613446.32,10078.88
5.60,204453675768.50,10098.17
5.14,214854033633.45,10045.95
5.51,208795586417.30,10052.56
6.03,217674965560.84,10005.60
4.02,203815134239.39,10024.79
5.10,202498691689.96,10093.70
5.28,208547070962.97,10035.07
5.35,216654663887.01,10069.85
4.70,217256349319.90,10055.18
4.06,204454941494.43,10077.55
5.53,206463808772.58,10035.87
4.82,209415936544.18,10045.43
5.11,204705053655.28,10045.99
5.42,205414717274.50,10034.35
4.68,208591185997.03,10090.18
5.41,213011502849.56,10021.78
5.71,206936526996.75,10086.63
5.71,218044085049.94,10005.60
5.02,203081901499.00,10029.13
4.32,209785245111.50,10074.19
5.62,206870643854.02,10042.18
4.71,210932738360.22,10002.44
5.23,210084695740.82,10003.36
5.38,206137520147.76,10060.61
4.44,200292916515.93,10038.85
5.78,218749262352.08,10005.01
5.39,204312045625.81,10040.60
4.91,213522593452.56,10010.57
5.39,219011879141.77,10085.53
5.11,218479920525.98,10055.93
4.90,209277750271.78,10055.96
5.11,201442952161.89,10019.48
5.82,200036931066.94,10041.31
5.36,201768422994.59,10060.33
5.41,214741278733.57,10015.95
6.35,214521682155.51,10011.48
4.20,213627149066.24,10081.98
5.83,201790250453.01,10082.51
4.50,212278056686.34,10052.01
4.78,214734090755.63,10061.04
5.76,204740079167.52,10049.89
3.92,204679131469.27,10053.83
4.48,207117096510.99,10034.13
4.97,213454805634.77,10058.42
5.42,203831109488.43,10033.56
4.81,213839093600.33,10010.21
4.80,203021767549.44,10097.41
4.61,204221182031.01,10003.60
5.06,201204446302.68,10012.21
4.63,201920460513.95,10025.16
4.60,217266022132.95,10032.60
4.32,207959391165.83,10047.67
5.15,215608963701.95,10068.20
5.48,217668796279.11,10071.28
4.99,217557163556.58,10042.50
5.02,216822360953.31,10027.86
6.16,214080942881.32,10091.15
5.31,200819170086.86,10098.26
4.69,219393239576.01,10031.12
5.09,214283330204.21,10080.83
5.71,219413870471.71,10060.87
5.10,208127408834.65,10032.36
4.63,219881950895.02,10070.95
5.19,210344826545.27,10055.46
4.64,216316733706.30,10078.99
5.27,215839467757.90,10063.48
4.46,207748899593.44,10083.28
5.06,212844277535.63,10023.49
4.81,211831600001.47,10091.64
5.52,201175971804.62,10006.35
5.65,204976180091.18,10032.84
5.37,203482222198.47,10062.29
5.22,211792636203.82,10065.73
4.72,200819082918.83,10032.59
4.47,208101936458.65,10015.02
5.12,213745897059.26,10096.82
4.32,214158881532.34,10085.66
5.54,219738433670.84,10093.36
4.71,204726647493.11,10018.26
4.45,201021679702.66,10048.92
5.36,207467090721.29,10008.18
4.56,211112851931.02,10028.49
5.85,212877988458.25,10027.47
4.66,215573623354.18,10073.00
5.06,207572428294.93,10049.12
4.87,215439258497.58,10052.48
4.54,219544151029.64,10069.14
4.84,200377946888.68,10075.73
4.97,215714690930.30,10069.18
4.43,207616030964.03,10010.82
4.64,210048255606.95,10051.31
4.58,207690453436.55,10033.28
5.47,204943534157.19,10053.17
4.24,204189506380.68,10077.64
3.32,207616814516.04,10051.05
4.93,207755487050.34,10089.36
4.56,213713754453.01,10042.97
4.39,210113465237.99,10044.90
5.03,216052843258.97,10062.94
5.38,216885069268.93,10091.91
5.24,212812966478.89,10015.05
5.06,202821870537.23,10084.18
4.93,201212049138.73,10045.88
5.36,209293213394.68,10053.26
5.04,209793685788.78,10076.19
4.62,203290932716.60,10015.82
4.43,201760101469.54,10017.91
5.24,211203456420.10,10021.00
3.93,207510646435.94,10071.76
5.35,212149560924.90,10085.26
4.53,204208233423.03,10099.53
4.99,200449655898.57,10098.37
5.99,211188006466.44,10069.50
4.00,206565531872.65,10063.56
5.07,205363967502.93,10009.93
4.88,209398937222.45,10080.50
5.39,204301699740.26,10039.03
5.37,202953047808.44,10097.19
5.30,213069968211.83,10006.33
5.35,215694021575.85,10071.42
4.59,214914124288.26,10082.63
4.74,207922851061.34,10062.45
5.29,208140589649.54,10075.90
5.32,208209343517.90,10069.91
4.86,211472450063.83,10021.29
5.88,200983241283.60,10055.25
6.08,213044902881.28,10046.83
4.87,204743250722.57,10060.49
4.65,207362827390.34,10041.25
4.89,209424277692.14,10019.22
5.52,206571792453.57,10025.56
5.32,210591926440.71,10096.25
5.38,216994908777.30,10064.94
5.45,206187597890.01,10044.50
5.17,215034217363.28,10082.38
5.41,217733666042.39,10062.79
5.56,216963500721.56,10049.84
5.48,209255153797.77,10080.83
5.36,200510358955.77,10003.11
5.26,212537337722.53,10076.99
5.41,202838236002.50,10048.69
4.84,202588722042.50,10000.35
4.53,205862272727.10,10067.68
5.50,209031766525.99,10004.19
4.77,201457871776.60,10091.66
4.19,217458853304.64,10075.68
4.26,209630566479.88,10040.06
4.43,201491587600.55,10081.98
4.62,208331268131.49,10054.78
4.13,218778680196.50,10029.81
4.88,204254438204.22,10055.08
4.60,209539414135.67,10050.41
4.31,219621154875.87,10016.83
4.38,213153404906.94,10070.46
5.27,207650586566.54,10012.85
4.02,207957922882.90,10051.07
4.78,214010870636.29,10001.53
5.41,216179177628.67,10081.52
4.93,208697218696.26,10057.92
5.76,206743068994.74,10065.82
5.00,202056285946.54,10063.79
5.00,203702643388.86,10068.13
5.65,213199999384.51,10054.19
5.06,217084366544.15,10066.96
5.63,218230035623.25,10011.26
5.32,206595438422.14,10012.70
4.60,216665107862.25,10095.63
4.51,203710711938.27,10021.79
4.90,213547099520.54,10080.08
4.26,211439424846.88,10007.84
5.41,205726842284.77,10062.77
5.16,208540840294.72,10017.86
4.69,200226545722.62,10033.67
4.89,215717865632.31,10074.92
4.75,202397062116.31,10098.94
5.01,213588061267.95,10065.88
4.62,212578624898.82,10041.61
3.72,219665611706.42,10010.73
4.55,201207264143.42,10032.30
5.12,213984788562.44,10032.79
4.62,211931298440.87,10000.48
4.54,200241798201.82,10017.04
4.67,216310985566.26,10022.85
4.77,216421869829.49,10076.78
4.19,212880037272.68,10066.70
5.15,205143171905.58,10014.95
5.30,207508015155.69,10064.02
5.37,210406408982.40,10016.95
5.22,203262253105.87,10085.96
4.85,206666779666.96,10044.74
4.82,209997987857.59,10010.08
4.61,205780619965.77,10029.09
4.56,205256104872.18,10051.16
4.33,202558170171.00,10012.98
4.89,217862862175.90,10042.41
5.15,208573768760.98,10046.60
4.31,203642957997.63,10050.94
4.90,200119640866.94,10020.96
4.98,207673485787.86,10012.51
4.91,204128952275.70,10030.49
4.79,215457988865.81,10030.41
5.00,201574642362.14,10005.25
4.64,208655527590.92,10077.55
5.50,208892257599.20,10019.16
4.89,205895725677.67,10093.47
5.43,210244477987.80,10030.61
5.38,209702401430.83,10036.17
4.90,213955814666.13,10095.88
4.61,210925084839.66,10004.13
4.34,215117878040.19,10029.62
5.22,209597052256.87,10086.94
5.28,213417914683.92,10000.25
4.91,213221864810.92,10045.71
4.60,208314012824.18,10019.63
5.11,217272727908.40,10039.96
4.54,202211880974.17,10012.08
5.92,206451350190.87,10041.95
5.99,208678730557.80,10047.86
5.23,219909321501.42,10038.22
4.94,217787718425.03,10100.00
5.04,218822705798.98,10083.86
5.10,212422382627.96,10010.56
5.28,209395296478.18,10000.32
5.14,216371316862.00,10006.08
5.61,212207653078.61,10075.65
4.82,218048156538.20,10028.22
5.00,214478718800.94,10010.52
5.01,210863519843.71,10094.57
4.76,200564383696.56,10025.99
5.30,219464989417.64,10081.45
4.88,218140220743.16,10019.61
5.54,215241538034.80,10060.57
5.59,214574505472.00,10052.79
4.16,206814617670.11,10037.24
4.69,216295736917.04,10071.13
5.18,216701558284.16,10048.86
5.26,203327965578.87,10090.94
5.10,206862879886.58,10020.96
5.59,201783169169.34,10070.22
5.76,202820115013.66,10067.25
4.20,200220744117.74,10079.03
5.48,218979231967.95,10073.18
4.68,203207400031.54,10045.61
4.63,206721691615.41,10009.53
4.68,203883824124.08,10001.33
4.45,201460519869.70,10099.02
4.92,204606730709.38,10093.21
5.08,205371227601.24,10055.79
4.41,203738064481.53,10016.02
4.70,200868680681.99,10019.33
5.35,209477091475.07,10038.26
5.60,215142458678.75,10040.55
4.42,218884409719.70,10090.27
5.48,215530092340.90,10058.41
5.18,201055438945.35,10012.82
4.77,211243933255.19,10084.08
5.14,218361757137.36,10005.12
5.11,204643530744.45,10049.09
4.84,211372214651.87,10018.43
4.81,218356679210.94,10050.45
5.34,202963313971.61,10027.60
6.16,210247553405.42,10034.44
5.86,213577760391.81,10039.96
4.63,203832714918.22,10074.26
5.28,208660573356.78,10097.98
5.20,219632609461.93,10097.68
5.11,204729120708.46,10087.17
4.31,207228351440.31,10080.44
5.02,206390284575.57,10076.81
4.75,206494459782.28,10086.88
5.09,208653995467.66,10045.72
5.01,211449036939.35,10097.42
5.10,212740774679.23,10099.12
5.31,202862023705.47,10025.87
5.05,215480145671.44,10006.37
4.38,201865896004.70,10000.15
4.09,218407761997.43,10010.93
5.44,207211167254.74,10095.56
5.27,213764543126.21,10028.07
5.93,208996115810.32,10097.72
5.52,211575466910.88,10026.48
4.85,212669636206.52,10042.24
4.14,205415856982.91,10056.28
4.96,210026975309.74,10077.89
4.92,208678192683.84,10058.18
5.22,209800574666.61,10071.06
5.49,200622327021.60,10082.31
5.56,204365133422.76,10043.32
4.40,202585584678.57,10091.35
4.64,218987549417.70,10095.92
4.70,209967190825.97,10008.11
5.62,200280701132.67,10099.64
5.25,215729250055.00,10017.25
4.60,200395545632.50,10097.86
4.67,215331286949.15,10097.40
5.77,212100239498.45,10092.52
5.82,200433306702.95,10057.83
4.34,210010800866.19,10001.12
4.99,217652221406.02,10054.09
5.13,201349896359.69,10096.33
4.63,209576826421.82,10001.77
4.28,218027853825.90,10045.62
4.41,212520825000.01,10022.08
4.24,215100459897.93,10052.37
5.55,217758929587.00,10034.51
4.71,210989339363.33,10052.09
4.79,215238259367.04,10094.46
4.34,208249516907.79,10000.04
5.19,201387805386.76,10092.33
5.26,216350805116.92,10012.68
4.61,204131949999.72,10056.50
5.21,205867313310.76,10071.49
4.71,200623472078.44,10097.65
5.47,211825324339.72,10058.76
5.38,209484205145.98,10001.50
5.28,200857754958.00,10080.00
5.14,209763013877.60,10041.06
4.30,216509909650.03,10061.25
5.07,214468640589.24,10066.31
5.65,218751689746.45,10013.02
5.41,207216254623.72,10040.62
6.32,200008492909.53,10091.15
4.35,207849190747.57,10060.01
5.56,200006753152.08,10007.10
4.24,218461846867.72,10024.88
4.72,206510274709.13,10091.26
5.78,201833214643.11,10083.95
4.79,209702013960.31,10038.32
5.51,203520265951.28,10045.76
4.59,203704604201.89,10032.29
5.51,201183537927.03,10003.10
5.69,205521799058.08,10066.30
5.47,202849740690.07,10014.58
5.22,201793255835.47,10036.05
5.51,216915322645.58,10072.94
4.34,214511583568.41,10026.32
5.76,204976776261.72,10044.75
4.43,202681320166.61,10075.42
4.00,218156882481.00,10020.40
5.48,207450521147.16,10095.31
5.17,214941970341.00,10072.16
5.55,206798338320.88,10079.63
6.43,201730144002.91,10047.37
5.39,207320653647.67,10011.14
4.33,209870899806.97,10018.76
5.80,211238599027.84,10058.32
5.40,215657321426.85,10052.02
5.25,200575215880.13,10061.99
5.10,202368347600.64,10079.38
4.56,212166494765.70,10012.35
5.35,209112167814.01,10018.53
4.46,207818671231.33,10051.36
5.21,201750604889.70,10047.75
5.11,201064655250.36,10085.45
4.79,204955044440.73,10025.93
5.50,200283354315.77,10045.95
4.79,212866872654.68,10036.13
5.32,204665412802.07,10056.78
4.72,217757948957.84,10048.21
4.11,215837043192.98,10087.92
5.14,202313491770.01,10085.74
5.36,216029770572.39,10081.21
5.21,215999531217.80,10022.26
4.44,213557570598.58,10055.17
5.12,212419381737.71,10006.79
4.38,207815149436.01,10022.18
5.36,201738675060.45,10034.44
4.61,208005614285.09,10069.73
4.86,203888701002.92,10037.17
5.01,203168889207.01,10011.61
5.37,209083585805.90,10025.70
4.90,206404790249.36,10099.09
4.14,201746951689.39,10060.68
4.65,210849738441.28,10026.42
4.55,219045243458.34,10044.37
6.03,213636949563.54,10045.60
5.51,218554272534.19,10099.18
5.02,219195849340.06,10001.40
5.78,209457111209.82,10081.55
5.14,208946602777.82,10063.23
5.08,212531062053.90,10099.25
4.39,218617356662.47,10032.78
4.90,202402356478.38,10002.86
5.28,209681693879.16,10015.51
5.29,206348278875.40,10010.72
5.43,214542123014.16,10093.61
5.28,219080956439.01,10012.50
5.06,206344750042.74,10069.32
4.67,200545000073.81,10085.34
5.33,216997810984.07,10060.18
4.61,216330944004.87,10001.24
4.98,219043292347.33,10088.60
4.33,215516265138.64,10074.01
5.21,202892872758.82,10070.17
5.74,209945681293.96,10010.22
4.99,217424143757.22,10009.32
4.54,211789240354.69,10006.82
5.59,203865805360.65,10084.99
5.17,218731254832.22,10082.82
5.18,217774522270.54,10065.99
3.69,201795589652.05,10015.44
4.51,218892960601.32,10081.76
3.96,201956687230.99,10080.53
4.94,206181596697.25,10070.35
5.82,213913725229.31,10000.07
5.64,216752098714.28,10091.18
5.36,217218563900.24,10060.48
5.48,205701036386.07,10052.14
4.62,201705526944.30,10047.26
4.74,214680744325.59,10025.25
5.25,201099042843.85,10048.19
4.95,217062339120.34,10065.08
4.90,209001042581.28,10092.01
5.17,206191658208.81,10070.62
5.46,215261217997.95,10059.43
4.87,214555438325.69,10039.41
5.14,205933311919.11,10042.33
4.91,216695273464.06,10082.27
4.73,203587702441.38,10041.95
4.51,217307355473.08,10061.26
5.63,210145432844.29,10071.31
4.29,212436814315.49,10017.53
5.42,203012225009.22,10002.93
4.77,201142822827.67,10061.57
4.85,215402211090.82,10067.46
4.73,209985755117.53,10005.02
4.47,203649745858.63,10095.92
5.95,207532958590.16,10079.18
4.80,214955517039.29,10073.99
5.58,203106901198.87,10098.98
5.23,215220677996.51,10078.84
4.20,216628289343.56,10047.73
5.13,215778447185.46,10029.74
5.49,203925443572.36,10094.61
5.80,213866929721.61,10044.62
5.65,205918073308.06,10098.06
5.24,218311958288.41,10062.85
4.95,219623544124.35,10005.40
5.04,203493358233.03,10054.46
5.35,200501690527.12,10094.44
5.63,211648561099.80,10034.10
5.17,202210491318.32,10001.47
4.18,204695352375.92,10047.30
4.70,212695013784.78,10041.33
5.56,216694134855.33,10045.90
5.68,212997751916.36,10019.97
4.93,208424914399.14,10099.03
5.17,203863682943.26,10062.64
5.08,204217558501.72,10043.80
4.15,200947643089.81,10050.84
4.46,202684177623.40,10091.00
5.84,211124782484.66,10001.21
4.97,205557287722.86,10005.20
4.71,218026283531.82,10006.13
5.08,207670411505.31,10069.00
5.33,211766299693.75,10069.09
5.29,214096401804.28,10041.21
4.40,208782890552.93,10038.63
4.99,213261856046.80,10089.41
6.03,204187821976.66,10039.53
5.15,212084239433.17,10079.35
5.46,211622289805.23,10059.56
5.49,208512533055.40,10003.24
5.29,203713521014.33,10018.27
4.31,205097644914.39,10088.14
4.58,204588282000.48,10012.16
4.74,213963185668.58,10084.94
4.65,213753607951.14,10000.10
4.04,218084214395.95,10066.76
5.19,205077256974.05,10087.75
5.13,217406326093.37,10022.73
5.59,208386244981.31,10008.96
4.25,210797989045.14,10091.04
4.85,202889715579.99,10073.41
5.39,204734417546.29,10034.74
4.67,204035553088.16,10020.79
4.88,212280227958.48,10050.19
5.47,201179348710.85,10070.66
5.18,210556568378.20,10049.67
4.91,202042200616.48,10057.10
4.58,213854266820.76,10071.02
5.24,210344729655.02,10099.01
5.07,209795006242.81,10013.72
5.76,201558008516.73,10035.80
4.88,212933384621.23,10017.95
5.56,208114140710.40,10035.04
4.69,202860197537.50,10093.22
5.28,207024308893.74,10001.53
5.52,219344888112.44,10012.86
4.27,215253986076.52,10033.70
4.70,219313655093.39,10049.84
4.73,209344285011.90,10083.55
5.57,206869470052.76,10008.29
5.25,209183232664.44,10091.00
5.38,218670578455.53,10090.24
4.56,206576297741.51,10065.42
4.75,219054412713.21,10039.55
